"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
"461","2002-11-23T14:07:59.130Z",17.791,-105.751,33,4.5,"mb",17,NA,NA,0.99,"us","usp000bj86","2014-11-07T01:17:10.650Z","off the coast of Jalisco, Mexico","earthquake",NA,NA,NA,8,"reviewed","us","us"
"462","2002-11-23T02:53:10.130Z",18.559,-106.477,33,5.4,"mwc",109,NA,NA,1,"us","usp000bj76","2016-11-10T00:01:53.072Z","off the coast of Jalisco, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"463","2002-11-23T02:33:01.420Z",18.473,-106.39,33,5.4,"mwc",107,NA,NA,0.99,"us","usp000bj75","2016-11-10T00:01:52.466Z","off the coast of Jalisco, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"464","2002-11-22T21:05:01.040Z",18.509,-106.299,33,4.7,"mb",80,NA,NA,1.07,"us","usp000bj6p","2014-11-07T01:17:10.355Z","off the coast of Jalisco, Mexico","earthquake",NA,NA,NA,24,"reviewed","us","us"
"465","2002-11-08T23:20:41.770Z",16.337,-97.993,25.6,5.3,"mwc",144,NA,NA,1.09,"us","usp000bh46","2016-11-09T23:54:56.525Z","Oaxaca, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"466","2002-11-06T18:04:05.000Z",16.94,-101.601,8,4.5,"mb",61,NA,NA,NA,"us","usp000bgv6","2014-11-07T01:17:03.051Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,14,"reviewed","unm","us"
"467","2002-11-06T16:02:37.540Z",16.486,-98.868,33,4.8,"mb",98,NA,NA,0.82,"us","usp000bgur","2014-11-07T01:17:02.727Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,33,"reviewed","us","us"
"468","2002-11-05T14:05:07.640Z",19.281,-104.781,10,5.3,"mwc",186,NA,NA,1.2,"us","usp000bgmh","2016-11-09T23:53:24.370Z","Jalisco, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"469","2002-11-04T13:57:32.400Z",17.433,-101.657,15.7,4.5,"md",18,NA,NA,NA,"us","usp000bgbc","2014-11-07T01:16:58.499Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,NA,"reviewed","unm","unm"
"470","2002-11-04T10:00:47.150Z",17.49,-101.432,33,5.2,"mb",211,NA,NA,1.06,"us","usp000bg97","2014-11-07T01:16:58.215Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,83,"reviewed","us","us"
"471","2002-10-27T21:25:49.080Z",16.891,-101.384,33,4.6,"mb",64,NA,NA,1.13,"us","usp000bfg8","2014-11-07T01:16:49.511Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,29,"reviewed","us","us"
"472","2002-10-27T21:08:51.860Z",17.082,-101.295,33,4.8,"mb",95,NA,NA,0.94,"us","usp000bfg7","2014-11-07T01:16:49.503Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,36,"reviewed","us","us"
"473","2002-10-24T04:56:53.540Z",15.241,-98.731,33,4.5,"mb",16,NA,NA,0.96,"us","usp000bf6f","2014-11-07T01:16:48.437Z","near the coast of Oaxaca, Mexico","earthquake",NA,NA,NA,6,"reviewed","us","us"
"474","2002-10-24T00:32:16.510Z",14.693,-95.313,33,4.8,"mb",57,NA,NA,1.1,"us","usp000bf55","2014-11-07T01:16:48.220Z","off the coast of Oaxaca, Mexico","earthquake",NA,NA,NA,27,"reviewed","us","us"
"475","2002-10-13T17:18:58.860Z",15.697,-95.803,33,4.5,"mb",58,NA,NA,0.95,"us","usp000befj","2014-11-07T01:16:45.120Z","offshore Oaxaca, Mexico","earthquake",NA,NA,NA,23,"reviewed","us","us"
"476","2002-10-11T14:41:25.330Z",15.673,-95.697,33,5.5,"mwc",125,NA,NA,0.94,"us","usp000be9m","2016-11-09T23:41:47.950Z","offshore Oaxaca, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"477","2002-10-03T16:08:29.620Z",23.324,-108.53,10,6.5,"mwc",265,NA,NA,1.37,"us","usp000bdqx","2016-11-10T00:47:41.569Z","Gulf of California","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"478","2010-05-26T19:39:29.120Z",25.498,-109.829,10,4.8,"mwc",26,128.3,NA,1.24,"us","usp000hd75","2016-11-10T02:28:43.094Z","Gulf of California","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"479","2010-05-22T17:33:17.900Z",32.6243333,-115.7683333,7.493,4.6,"mw",32,131,0.04329,0.14,"ci","ci14718764","2017-02-08T02:54:52.668Z","18km WNW of Progreso, B.C., MX","earthquake",0.56,0.76,NA,6,"reviewed","ci","ci"
"480","2010-05-22T17:30:58.170Z",32.6168333,-115.7563333,8.073,4.9,"mw",38,132,0.0411,0.17,"ci","ci14718756","2017-04-26T18:10:56.988Z","17km WNW of Progreso, B.C., MX","earthquake",0.54,0.69,NA,0,"reviewed","ci","ci"
"481","2010-05-19T00:38:59.780Z",32.6601667,-115.8253333,8.913,4.53,"mw",32,80,0.008128,0.18,"ci","ci10671989","2017-02-08T19:51:11.958Z","18km ESE of Ocotillo, CA","earthquake",0.55,0.61,NA,0,"reviewed","ci","ci"
"482","2010-05-11T23:08:28.010Z",27.763,-115.23,10,4.5,"mb",96,91.6,NA,1.16,"us","usp000hcn8","2014-11-07T01:41:28.820Z","offshore Baja California Sur, Mexico","earthquake",NA,NA,NA,48,"reviewed","us","us"
"483","2010-05-09T10:42:52.970Z",27.674,-115.191,10,4.8,"mb",271,127.8,NA,1.25,"us","usp000hcht","2015-03-24T02:30:49.434Z","offshore Baja California Sur, Mexico","earthquake",NA,NA,NA,122,"reviewed","us","us"
"484","2010-05-08T18:46:27.460Z",32.6755,-115.8101667,2.383,4.69,"mw",43,88,0.02652,0.18,"ci","ci10657549","2017-02-21T21:29:59.325Z","18km ESE of Ocotillo, CA","earthquake",0.32,0.52,NA,6,"reviewed","ci","ci"
"485","2010-05-08T18:33:10.750Z",32.6815,-115.7971667,5.955,4.8,"mw",54,97,0.02883,0.24,"ci","ci10657533","2017-04-19T18:09:07.791Z","19km ESE of Ocotillo, CA","earthquake",0.37,31.61,NA,0,"reviewed","ci","ci"
"486","2010-05-04T11:26:32.050Z",32.2636667,-115.2866667,14.059,4.68,"ml",21,224,0.1562,0.26,"ci","ci14692836","2017-02-08T02:36:28.528Z","12km WNW of Alberto Oviedo Mota, B.C., MX","earthquake",1.56,1.04,0.156,193,"reviewed","ci","ci"
"487","2010-04-27T10:55:35.720Z",32.6921667,-115.8465,3.278,4.83,"ml",43,56,0.02767,0.23,"ci","ci14682004","2017-02-08T02:30:28.824Z","14km ESE of Ocotillo, CA","earthquake",0.3,0.46,0.183,369,"reviewed","ci","ci"
"488","2010-04-22T17:12:13.050Z",32.6595,-115.8075,5.315,4.63,"ml",40,125,0.0165,0.21,"ci","ci10629477","2017-02-08T19:36:45.497Z","19km ESE of Ocotillo, CA","earthquake",0.41,0.34,0.133,408,"reviewed","ci","ci"
"489","2010-04-15T10:20:46.910Z",32.096,-115.0111667,16.603,4.73,"mw",7,311,0.2135,0.08,"ci","ci10612285","2017-02-08T18:33:57.973Z","11km S of Estacion Coahuila, B.C., MX","earthquake",2.62,1.51,NA,6,"reviewed","ci","ci"
"490","2010-04-10T09:12:28.030Z",32.6753333,-115.7581667,9.715,4.5,"mw",45,55,0.00853,0.2,"ci","ci10597061","2017-02-08T19:46:23.807Z","20km WNW of Progreso, B.C., MX","earthquake",0.35,0.52,NA,0,"reviewed","ci","ci"
"491","2010-04-09T23:05:42.000Z",32.1818333,-115.245,12.267,4.7,"mw",21,247,0.187,0.16,"ci","ci10595133","2017-04-26T18:10:46.610Z","9km SW of Alberto Oviedo Mota, B.C., MX","earthquake",1.16,1.37,NA,0,"reviewed","ci","ci"
"492","2010-04-08T16:44:25.010Z",32.1646667,-115.2683333,9.985,5.29,"mw",20,249,0.4901,0.2,"ci","ci10589037","2017-02-08T18:23:52.062Z","12km SW of Alberto Oviedo Mota, B.C., MX","earthquake",1.52,31.61,NA,6,"reviewed","ci","ci"
"493","2010-04-06T10:06:37.750Z",32.6651667,-115.8106667,1.733,4.51,"ml",39,158,0.07283,0.23,"ci","ci14618772","2017-02-08T02:15:37.086Z","19km ESE of Ocotillo, CA","earthquake",0.46,0.67,0.13,209,"reviewed","ci","ci"
"494","2010-04-06T08:12:23.620Z",31.8315,-115.0126667,9.961,4.67,"ml",9,289,0.8188,0.16,"ci","ci14618236","2017-02-08T02:04:10.379Z","40km S of Estacion Coahuila, B.C., MX","earthquake",5.92,31.61,0.152,273,"reviewed","ci","ci"
"495","2010-04-06T04:12:21.260Z",32.5936667,-115.7738333,3.983,4.56,"ml",34,195,0.06844,0.23,"ci","ci14617100","2017-02-08T02:10:03.932Z","18km W of Progreso, B.C., MX","earthquake",0.45,0.53,0.132,174,"reviewed","ci","ci"
"496","2010-04-06T01:23:00.820Z",32.2151667,-115.0715,9.994,4.51,"ml",7,263,0.5276,0.4,"ci","ci14616380","2017-02-08T01:59:02.496Z","7km WNW of Estacion Coahuila, B.C., MX","earthquake",4.77,31.61,0.229,189,"reviewed","ci","ci"
"497","2010-04-05T13:33:05.360Z",32.6401667,-115.8018333,0.002,4.73,"mw",36,188,0.06431,0.23,"ci","ci14613212","2017-04-26T18:10:44.910Z","21km ESE of Ocotillo, CA","earthquake",0.51,0.83,NA,6,"reviewed","ci","ci"
"498","2010-04-05T11:14:14.890Z",32.6638333,-115.8088333,13.653,4.93,"mw",37,160,0.07104,0.29,"ci","ci14612516","2017-04-26T18:10:44.252Z","19km ESE of Ocotillo, CA","earthquake",0.73,0.84,NA,0,"reviewed","ci","ci"
"499","2010-04-05T03:15:24.770Z",32.6465,-115.8055,1.243,4.96,"ml",35,181,0.06681,0.21,"ci","ci14609660","2017-02-08T01:40:04.175Z","20km ESE of Ocotillo, CA","earthquake",0.71,0.9,0.142,178,"reviewed","ci","ci"
"500","2010-04-05T02:47:27.410Z",32.2851667,-115.3025,10.003,4.51,"ml",15,239,0.5262,0.19,"ci","ci30389759","2017-02-08T06:05:09.662Z","13km SW of Delta, B.C., MX","earthquake",1.36,31.61,0.169,198,"reviewed","ci","ci"
"501","2010-04-05T01:52:25.420Z",32.5933333,-115.7733333,4.085,4.68,"ml",35,195,0.1369,0.23,"ci","ci14608980","2017-02-08T01:33:20.320Z","18km W of Progreso, B.C., MX","earthquake",0.64,0.67,0.159,74,"reviewed","ci","ci"
"502","2010-04-05T01:25:34.670Z",32.1445,-115.1148333,10.015,4.64,"mw",9,302,0.7162,0.19,"ci","ci30213759","2017-02-08T04:55:18.367Z","11km SSE of Alberto Oviedo Mota, B.C., MX","earthquake",1.51,31.61,NA,0,"reviewed","ci","ci"
"503","2010-04-05T00:07:07.920Z",31.9788333,-115.1341667,9.994,5.22,"ml",9,276,0.7555,0.38,"ci","ci10148002","2017-02-08T15:04:04.653Z","27km SSW of Estacion Coahuila, B.C., MX","earthquake",7.67,31.61,0.156,123,"reviewed","ci","ci"
"504","2010-04-04T23:37:33.490Z",32.4623333,-115.5978333,9.966,4.7,"ml",22,244,0.2158,0.25,"ci","ci14607972","2017-02-08T01:24:09.771Z","13km S of Progreso, B.C., MX","earthquake",1.16,31.61,0.156,181,"reviewed","ci","ci"
"505","2010-04-04T23:25:07.190Z",32.2661667,-115.2925,9.987,5.38,"mw",10,278,0.5296,0.3,"ci","ci14607924","2017-02-08T01:18:09.568Z","12km WNW of Alberto Oviedo Mota, B.C., MX","earthquake",3.12,31.61,NA,6,"reviewed","ci","ci"
"506","2010-04-04T23:17:13.080Z",32.2211667,-115.2906667,9.995,4.56,"ml",8,259,0.5639,0.22,"ci","ci10169094","2017-02-08T15:42:53.506Z","11km W of Alberto Oviedo Mota, B.C., MX","earthquake",2.61,31.61,0.11,11,"reviewed","ci","ci"
"507","2010-04-04T23:15:14.240Z",32.3,-115.2595,9.987,5.43,"mw",8,254,0.4955,0.23,"ci","ci14607836","2017-02-08T01:12:37.767Z","9km SW of Delta, B.C., MX","earthquake",1.8,31.61,NA,4,"reviewed","ci","ci"
"508","2010-04-04T23:09:40.110Z",32.204,-115.3328333,9.979,4.79,"ml",9,284,0.6059,0.17,"ci","ci14607820","2017-04-26T18:10:43.615Z","16km W of Alberto Oviedo Mota, B.C., MX","earthquake",2.12,31.61,0.18,305,"reviewed","ci","ci"
"509","2010-04-04T22:50:17.120Z",32.0986667,-115.0481667,10.011,5.7,"mw",5,296,0.7811,0.33,"ci","ci31957759","2017-02-08T05:21:05.081Z","12km SSW of Estacion Coahuila, B.C., MX","earthquake",3.14,31.61,NA,4,"reviewed","ci","ci"
"510","2010-04-04T22:43:00.430Z",32.4533333,-115.632,9.981,5.26,"ml",16,239,0.3162,0.26,"ci","ci10184394","2017-02-08T15:33:36.578Z","15km SSW of Progreso, B.C., MX","earthquake",1,31.61,0.11,13,"reviewed","ci","ci"
"511","2010-04-04T22:40:42.360Z",32.2861667,-115.2953333,9.987,7.2,"mw",10,239,0.5137,0.11,"ci","ci14607652","2017-08-29T18:24:31.570Z","12km SW of Delta, B.C., MX","earthquake",1.81,31.61,NA,0,"reviewed","ci","ci"
"512","2010-03-30T09:14:10.460Z",31.276,-114.049,10,4.6,"mb",38,160.6,NA,1.17,"us","usp000ha4x","2014-11-07T01:41:06.521Z","Baja California-Sonora border region, Mexico","earthquake",NA,NA,NA,8,"reviewed","us","us"
"513","2009-12-30T18:53:23.960Z",32.5323333,-115.2081667,5.986,4.77,"ml",21,193,0.2792,0.34,"ci","ci14565636","2017-04-26T18:09:54.753Z","14km ESE of Puebla, B.C., MX","earthquake",1.75,31.61,0.12,302,"reviewed","ci","ci"
"514","2009-12-30T18:48:57.330Z",32.464,-115.1891667,5.971,5.8,"mw",19,205,0.324,0.39,"ci","ci14565620","2017-07-15T20:26:59.339Z","12km N of Delta, B.C., MX","earthquake",1.83,31.61,NA,7,"reviewed","ci","ci"
"515","2009-12-21T08:53:10.170Z",28.939,-113.125,10,4.8,"mwc",75,104.2,NA,1.39,"us","usp000h587","2016-11-10T02:21:49.384Z","Baja California, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"516","2009-12-13T16:59:12.630Z",26.291,-110.559,10,5.1,"mwc",79,83.5,NA,1.12,"us","usp000h50m","2016-11-10T02:21:36.266Z","Gulf of California","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"517","2009-11-16T21:21:30.630Z",35.5485,-117.2745,1.248,4.6,"ml",54,46,0.0771,0.23,"ci","ci10497821","2017-02-08T17:22:56.302Z","26km SSE of Trona, CA","earthquake",0.28,0.64,0.135,377,"reviewed","ci","ci"
"518","2009-11-16T14:06:27.460Z",23.82,-108.92,10,4.9,"mwc",69,172.7,NA,1.04,"us","usp000h43u","2016-11-10T02:20:31.746Z","Gulf of California","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"519","2009-11-06T17:55:04.630Z",23.607,-108.557,10,4.9,"mwc",86,93.9,NA,1.13,"us","usp000h3tf","2016-11-10T02:20:07.054Z","Gulf of California","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"520","2009-10-26T09:56:58.800Z",25.512,-107.567,10,4.5,"md",11,94,NA,NA,"us","usp000h3e4","2014-11-07T01:39:58.618Z","Sinaloa, Mexico","earthquake",NA,NA,NA,NA,"reviewed","unm","unm"
"521","2009-10-16T10:27:15.260Z",30.045,-113.931,10,4.6,"mb",102,185.8,NA,1.14,"us","usp000h328","2015-03-24T01:02:35.955Z","Gulf of California","earthquake",NA,NA,NA,43,"reviewed","us","us"
"522","2009-10-14T02:53:13.160Z",30.301,-114.11,10,4.5,"mb",57,152.1,NA,1.23,"us","usp000h2xg","2015-03-24T02:08:11.490Z","Baja California, Mexico","earthquake",NA,NA,NA,16,"reviewed","us","us"
"523","2009-10-08T06:01:07.360Z",30.061,-114.073,10,4.6,"mb",135,99.5,NA,1.37,"us","usp000h2jj","2014-11-07T01:39:53.769Z","Baja California, Mexico","earthquake",NA,NA,NA,32,"reviewed","us","us"
"524","2009-10-08T04:45:47.930Z",30.07,-114.166,10,4.5,"mb",18,245.1,NA,1.08,"us","usp000h2jd","2014-11-07T01:39:53.747Z","Baja California, Mexico","earthquake",NA,NA,NA,1,"reviewed","us","us"
"525","2009-10-08T04:10:51.650Z",30.284,-113.781,10,4.5,"mb",20,196.1,NA,1.09,"us","usp000h2j8","2014-11-07T01:39:53.723Z","Gulf of California","earthquake",NA,NA,NA,1,"reviewed","us","us"
"526","2009-10-08T01:38:36.300Z",30.304,-114.031,10,4.7,"mb",58,167.6,NA,1.26,"us","usp000h2hp","2015-03-24T02:43:05.905Z","Baja California, Mexico","earthquake",NA,NA,NA,9,"reviewed","us","us"
"527","2012-07-01T06:36:06.350Z",32.2131667,-115.2886667,9.641,4.65,"mw",14,189,0.2062,0.22,"ci","ci11129914","2017-10-11T20:09:51.641Z","11km W of Alberto Oviedo Mota, B.C., MX","earthquake",1.24,31.61,NA,6,"reviewed","ci","ci"
"528","2012-07-01T03:25:20.450Z",32.2071667,-115.3431667,2.821,4.64,"mw",10,187,0.2142,0.24,"ci","ci11129826","2017-10-11T20:09:45.051Z","16km W of Alberto Oviedo Mota, B.C., MX","earthquake",1.26,8.28,NA,0,"reviewed","ci","ci"
"529","2012-05-30T21:24:25.750Z",19.379,-108.81,10,4.6,"mb",163,180.4,NA,1.07,"us","usp000jm53","2014-11-07T01:47:55.384Z","Revilla Gigedo Islands region","earthquake",NA,NA,NA,125,"reviewed","us","us"
"530","2012-05-30T19:32:36.060Z",19.404,-108.873,10,4.5,"mb",38,156,NA,1.12,"us","usp000jm4w","2014-11-07T01:47:55.247Z","Revilla Gigedo Islands region","earthquake",NA,NA,NA,23,"reviewed","us","us"
"531","2012-05-07T07:08:08.120Z",19.666,-109.303,10,4.9,"mb",264,93.8,NA,1.13,"us","usp000jk4a","2014-11-07T01:47:45.563Z","Revilla Gigedo Islands region","earthquake",NA,NA,NA,192,"reviewed","us","us"
"532","2012-05-03T04:59:54.500Z",21.21,-108.779,10,5.4,"mwb",244,123.7,NA,1.14,"us","usp000jjy6","2014-11-07T01:47:43.666Z","off the coast of Baja California Sur, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"533","2012-05-01T16:37:58.800Z",18.251,-101.085,51.1,5.7,"mww",568,29.9,NA,NA,"us","usp000jjva","2017-10-11T20:06:23.847Z","Guerrero, Mexico","earthquake",NA,NA,NA,NA,"reviewed","unm","us"
"534","2012-05-01T15:44:37.800Z",21.951,-108.44,11.4,5.5,"mwc",286,111.4,NA,NA,"us","usp000jjv8","2014-11-07T01:47:42.035Z","off the coast of Baja California Sur, Mexico","earthquake",NA,NA,NA,NA,"reviewed","unm","gcmt"
"535","2012-04-22T18:12:00.600Z",19.263,-104.639,8,4.6,"mb",272,70.1,NA,NA,"us","usp000jje6","2014-11-07T01:47:36.004Z","Jalisco, Mexico","earthquake",NA,NA,NA,173,"reviewed","unm","us"
"536","2012-04-18T10:03:06.290Z",26.882,-111.447,10,4.5,"mb",26,142.4,NA,1.29,"us","usp000jj66","2014-11-07T01:47:33.900Z","Baja California Sur, Mexico","earthquake",NA,NA,NA,4,"reviewed","us","us"
"537","2012-04-16T03:27:40.750Z",23.952,-108.793,10,5.3,"mwc",332,105.9,NA,1.17,"us","usp000jj1u","2015-03-24T01:28:25.292Z","Gulf of California","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"538","2012-04-12T10:26:55.430Z",28.714,-113.07,10,4.9,"mb",336,106,NA,1.12,"us","usp000jhrq","2015-03-24T01:28:17.411Z","Baja California, Mexico","earthquake",NA,NA,NA,169,"reviewed","us","us"
"539","2012-04-12T07:15:48.500Z",28.696,-113.104,13,7,"mww",474,95.9,NA,1.18,"us","usp000jhr6","2017-10-11T20:04:26.508Z","Baja California, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"540","2012-04-12T07:12:43.380Z",28.723,-113.146,10,4.9,"mb",69,107.6,NA,1.45,"us","usp000jhr4","2014-11-07T01:47:29.941Z","Baja California, Mexico","earthquake",NA,NA,NA,52,"reviewed","us","us"
"541","2012-04-12T07:06:00.570Z",28.837,-113.027,9,6,"mwb",397,102.9,NA,1.15,"us","usp000jhr3","2015-06-30T16:59:03.951Z","Baja California, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"542","2012-04-12T06:48:37.820Z",28.682,-113.084,10,4.7,"mb",236,107,NA,1.27,"us","usp000jhr1","2014-11-07T01:47:29.856Z","Baja California, Mexico","earthquake",NA,NA,NA,123,"reviewed","us","us"
"543","2012-04-11T22:55:10.250Z",18.229,-102.689,20,6.5,"mwb",599,54.1,NA,0.98,"us","usp000jhpj","2017-10-11T20:04:14.029Z","Michoacan, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"544","2012-04-07T15:30:36.620Z",21.842,-107.717,10,4.6,"mb",150,181.1,NA,1.32,"us","usp000jhcb","2015-03-24T01:28:06.334Z","off the coast of Nayarit, Mexico","earthquake",NA,NA,NA,96,"reviewed","us","us"
"545","2012-04-04T04:28:50.000Z",18.46,-103.84,12,4.6,"mb",248,100.9,NA,NA,"us","usp000jh7m","2014-11-07T01:47:25.925Z","offshore Michoacan, Mexico","earthquake",NA,NA,NA,170,"reviewed","unm","us"
"546","2012-04-02T18:28:30.950Z",18.814,-107.593,28.4,4.7,"mb",135,103,NA,1.18,"us","usp000jh5b","2014-11-07T01:47:25.042Z","off the coast of Jalisco, Mexico","earthquake",NA,5,NA,92,"reviewed","us","us"
"547","2012-03-06T02:31:58.910Z",19.593,-109.174,13.9,4.7,"mb",131,104.1,NA,1.22,"us","usp000jfuq","2014-11-07T01:47:11.859Z","Revilla Gigedo Islands region","earthquake",NA,25.2,NA,113,"reviewed","us","us"
"548","2012-02-19T09:13:38.510Z",19.234,-108.372,10,4.8,"mb",259,103.6,NA,0.97,"us","usp000jf3v","2014-11-07T01:47:02.469Z","Revilla Gigedo Islands region","earthquake",NA,NA,NA,196,"reviewed","us","us"
"549","2012-02-14T10:09:28.440Z",32.1991667,-115.2085,9.963,4.87,"mw",17,244,0.2344,0.31,"ci","ci11066877","2017-10-11T19:59:39.998Z","5km SW of Alberto Oviedo Mota, B.C., MX","earthquake",2.8,31.61,NA,0,"reviewed","ci","ci"
"550","2012-02-05T17:01:10.440Z",18.509,-101.296,59.1,4.8,"mb",244,53.4,NA,1.18,"us","usp000jej0","2015-03-24T01:25:28.671Z","Guerrero, Mexico","earthquake",NA,NA,NA,165,"reviewed","us","us"
"551","2012-01-22T00:39:51.110Z",30.289,-114.141,10,4.6,"mb",157,108.4,NA,1.43,"us","usp000jdtn","2014-11-07T01:46:49.271Z","Baja California, Mexico","earthquake",NA,NA,NA,83,"reviewed","us","us"
"552","2011-12-23T12:32:40.660Z",30.603,-113.974,10,4.9,"mwc",158,134.7,NA,1.29,"us","usp000jcj9","2015-03-24T01:24:07.699Z","Gulf of California","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"553","2011-12-17T07:08:37.700Z",18.006,-103.854,20,4.5,"mb",25,216.3,NA,NA,"us","usp000jcad","2014-11-07T01:46:35.111Z","offshore Michoacan, Mexico","earthquake",NA,NA,NA,17,"reviewed","unm","us"
"554","2011-12-04T15:35:37.860Z",26.006,-111.811,10,5.2,"mwc",395,86.1,NA,0.96,"us","usp000jbtq","2015-03-24T01:58:12.355Z","Baja California Sur, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"555","2011-11-01T22:29:38.380Z",19.609,-109.243,10,5.2,"mwc",229,123.4,NA,1.07,"us","usp000ja7e","2014-11-07T01:46:16.137Z","Revilla Gigedo Islands region","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"556","2011-11-01T12:32:00.430Z",19.831,-109.205,10,6.3,"mww",401,93.8,NA,1.03,"us","usp000ja6t","2015-06-30T16:59:03.907Z","Revilla Gigedo Islands region","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"557","1926-05-11T11:20:27.000Z",19.995,-106.439,15,6.2,"mw",NA,NA,NA,NA,"iscgemsup","iscgemsup909834","2015-07-13T17:02:22.000Z","offshore Jalisco, Mexico","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem"
"558","1925-11-16T11:55:01.000Z",18.496,-106.846,15,7,"mw",NA,NA,NA,NA,"iscgem","iscgem910739","2015-05-13T18:52:42.000Z","off the coast of Jalisco, Mexico","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem"
"559","1925-08-07T07:47:54.000Z",18.73,-101.321,75,6.4,"mw",NA,NA,NA,NA,"iscgem","iscgem910636","2015-05-13T18:52:42.000Z","Michoacan, Mexico","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem"
"560","1925-07-07T14:12:29.000Z",19.244,-106.838,20,6.4,"mw",NA,NA,NA,NA,"iscgem","iscgem910594","2015-05-13T18:52:42.000Z","off the coast of Jalisco, Mexico","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem"
"561","1955-05-28T19:44:21.970Z",35.538,-118.2473333,6,4.51,"ml",12,117,NA,0.46,"ci","ci3297817","2016-01-28T18:18:31.910Z","22km ESE of Lake Isabella, CA","earthquake",0.9,31.61,0.055,11,"reviewed","ci","ci"
"562","1955-03-02T15:59:01.090Z",35.902,-120.9985,6,4.77,"ml",11,278,NA,0.72,"ci","ci3297743","2016-01-28T18:08:59.490Z","22km NNW of Lake Nacimiento, CA","earthquake",5.98,31.61,0.219,12,"reviewed","ci","ci"
"563","1954-12-21T19:56:29.000Z",40.846,-123.893,15,6.6,"mw",NA,NA,NA,NA,"iscgem","iscgem891371","2015-05-13T18:52:49.000Z","Northern California","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem"
"564","1954-12-16T11:11:35.000Z",39.207,-117.704,15,6.6,"mw",NA,NA,NA,NA,"iscgem","iscgem891357","2015-05-13T18:52:49.000Z","Nevada","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem"
"565","1954-12-16T11:07:17.000Z",39.346,-117.981,10,7.1,"mw",NA,NA,NA,NA,"iscgem","iscgem891356","2015-05-13T18:52:49.000Z","Nevada","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem"
"566","1954-08-31T22:20:36.000Z",39.813,-118.465,15,5.8,"mw",NA,NA,NA,NA,"iscgem","iscgem891016","2015-05-13T18:52:49.000Z","Nevada","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem"
"567","1954-08-24T05:51:35.000Z",39.378,-118.516,15,6.5,"mw",NA,NA,NA,NA,"iscgem","iscgem890996","2015-05-13T18:52:49.000Z","Nevada","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem"
"568","1954-07-20T00:11:25.690Z",39.1848333,-116.3828333,6,4.61,"ml",8,328,NA,0.73,"ci","ci3300025","2016-01-28T18:04:27.750Z","68km ESE of Austin, NV","earthquake",13.16,31.61,0.09,7,"reviewed","ci","ci"
"569","1954-07-06T22:07:44.000Z",39.242,-118.599,10,5.9,"mw",NA,NA,NA,NA,"iscgem","iscgem890827","2015-05-13T18:52:49.000Z","Nevada","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem"
"570","1954-07-06T11:13:23.000Z",39.42,-118.566,10,6.2,"mw",NA,NA,NA,NA,"iscgem","iscgem890822","2015-05-13T18:52:49.000Z","Nevada","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem"
